time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
8.2005,7.3536,0.0000,-0.1575,0.9816,0.3139
8.2222,7.3751,0.0000,-0.1575,0.9918,0.4679
8.2435,7.3963,0.0000,-0.1575,0.9975,0.2692
8.2657,7.4173,0.0000,-0.1575,0.9446,-2.3820
8.2874,7.4390,0.0000,-0.1575,1.0009,2.5922
8.3093,7.4604,0.0000,-0.1575,0.9722,-1.3047
8.3313,7.4818,0.0000,-0.1575,0.9781,0.2703
8.3533,7.5035,0.0000,-0.1575,0.9852,0.3243
8.3749,7.5251,0.0000,-0.1575,0.9993,0.6492
8.3969,7.5464,0.0000,-0.1575,0.9679,-1.4291
8.4181,7.5679,0.0000,-0.1575,1.0174,2.3388
8.4392,7.5889,0.0000,-0.1575,0.9910,-1.2465
8.4608,7.6097,0.0000,-0.1575,0.9653,-1.1943
8.4821,7.6311,0.0000,-0.1575,1.0014,1.6940
8.5035,7.6519,0.0000,-0.1575,0.9768,-1.1548
8.5250,7.6729,0.0000,-0.1575,0.9770,0.0088
8.5467,7.6940,0.0000,-0.1575,0.9725,-0.2059
8.5680,7.7153,0.0000,-0.1575,0.9982,1.2075
8.5896,7.7363,0.0000,-0.1575,0.9687,-1.3634
8.6121,7.7575,0.0000,-0.1575,0.9458,-1.0183
8.6337,7.7794,0.0000,-0.1575,1.0124,3.0750
8.6550,7.8008,0.0000,-0.1575,1.0054,-0.3299
8.6761,7.8218,0.0000,-0.1575,0.9959,-0.4480
8.6976,7.8414,0.0000,-0.1575,0.9095,-4.0205
8.7193,7.8571,0.0000,-0.1575,0.7241,-8.5632
8.7404,7.8676,0.0000,-0.1575,0.4980,-10.7326
8.7622,7.8726,0.0000,-0.1575,0.2316,-12.1946
8.7835,7.8737,0.0000,-0.1575,0.0513,-8.4689
8.8046,7.8739,0.0000,-0.1575,0.0103,-1.9375
8.8257,7.8740,0.0000,-0.1575,0.0021,-0.3927
8.8487,7.8740,0.0000,-0.1575,0.0004,-0.0736
8.8700,7.8740,-0.0017,-0.1575,0.0788,3.6817
8.8914,7.8740,-0.0077,-0.1575,0.2817,9.5021
8.9130,7.8740,-0.0190,-0.1575,0.5209,11.0434
8.9344,7.8740,-0.0358,-0.1575,0.7864,12.4132
8.9557,7.8740,-0.0560,-0.1575,0.9480,7.5967
8.9772,7.8740,-0.0767,-0.1575,0.9642,0.7535
8.9992,7.8740,-0.0978,-0.1575,0.9621,-0.0942
9.0206,7.8740,-0.1192,-0.1575,0.9989,1.7143
9.0420,7.8740,-0.1405,-0.1575,0.9924,-0.3010
9.0636,7.8740,-0.1615,-0.1575,0.9731,-0.8948
9.0852,7.8740,-0.1828,-0.1575,0.9850,0.5518
9.1068,7.8740,-0.2040,-0.1575,0.9819,-0.1442
9.1293,7.8740,-0.2253,-0.1575,0.9472,-1.5412
9.1516,7.8740,-0.2471,-0.1575,0.9801,1.4729
9.1728,7.8740,-0.2691,-0.1575,1.0342,2.5465
9.1950,7.8740,-0.2901,-0.1575,0.9474,-3.9093
9.2163,7.8740,-0.3119,-0.1575,1.0217,3.4947
9.2375,7.8740,-0.3329,-0.1575,0.9894,-1.5242
9.2595,7.8740,-0.3538,-0.1575,0.9530,-1.6568
9.2806,7.8740,-0.3752,-0.1575,1.0127,2.8249
9.3020,7.8740,-0.3961,-0.1575,0.9776,-1.6397
9.3237,7.8740,-0.4171,-0.1575,0.9683,-0.4260
9.3452,7.8740,-0.4385,-0.1575,0.9932,1.1599
